Sr_no,Content_ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,,,Top 5 Category,Total score
22032,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,indifferent,02-04-2021 14:22,GIF,culture,neutral,20,,,,,,
22033,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,13-02-2021 04:03,GIF,culture,positive,70,,,,,,
22034,58b0f92a-76ae-4521-a223-2b117f4f4e70,interested,15-05-2021 21:43,video,dogs,positive,30,,,,,,
22035,58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,09-03-2021 05:22,video,dogs,negative,5,,,,,,
22036,58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,11-11-2020 03:56,video,dogs,negative,5,,,,,,
22037,58b0f92a-76ae-4521-a223-2b117f4f4e70,adore,11-11-2020 10:40,video,dogs,positive,72,,,,,,
22038,58b0f92a-76ae-4521-a223-2b117f4f4e70,heart,30-09-2020 12:11,video,dogs,positive,60,,,,,,
22039,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,31-08-2020 12:35,video,dogs,positive,75,,,,,,
22040,58b0f92a-76ae-4521-a223-2b117f4f4e70,love,23-05-2021 15:48,video,dogs,positive,65,,,,,,
22041,58b0f92a-76ae-4521-a223-2b117f4f4e70,cherish,02-06-2021 22:38,video,dogs,positive,70,,,,,,
22042,58b0f92a-76ae-4521-a223-2b117f4f4e70,indifferent,28-09-2020 02:53,video,dogs,neutral,20,,,,,,
22043,58b0f92a-76ae-4521-a223-2b117f4f4e70,worried,19-01-2021 23:50,video,dogs,negative,12,,,,,,
22044,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,19-11-2020 06:59,video,dogs,positive,75,,,,,,
22045,58b0f92a-76ae-4521-a223-2b117f4f4e70,adore,21-10-2020 18:56,video,dogs,positive,72,,,,,,
22046,58b0f92a-76ae-4521-a223-2b117f4f4e70,dislike,11-01-2021 22:53,video,dogs,negative,10,,,,,,
22047,58b0f92a-76ae-4521-a223-2b117f4f4e70,heart,11-08-2020 21:14,video,dogs,positive,60,,,,,,
22048,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,19-02-2021 08:20,video,dogs,positive,75,,,,,,
22049,58b0f92a-76ae-4521-a223-2b117f4f4e70,peeking,23-08-2020 05:09,video,dogs,neutral,35,,,,,,
22050,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,14-07-2020 21:24,audio,technology,positive,30,,,,,,
22051,9c8f1389-d04e-4a55-a2f5-1612539b70a7,intrigued,24-08-2020 10:37,audio,technology,positive,45,,,,,,
22052,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,16-01-2021 04:26,audio,technology,positive,70,,,,,,
22053,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,17-06-2021 14:36,audio,technology,positive,70,,,,,,
22054,9c8f1389-d04e-4a55-a2f5-1612539b70a7,worried,28-05-2021 16:56,audio,technology,negative,12,,,,,,
22055,9c8f1389-d04e-4a55-a2f5-1612539b70a7,scared,14-01-2021 02:11,audio,technology,negative,15,,,,,,
22056,9c8f1389-d04e-4a55-a2f5-1612539b70a7,peeking,28-04-2021 13:55,audio,technology,neutral,35,,,,,,
22057,9c8f1389-d04e-4a55-a2f5-1612539b70a7,scared,24-11-2020 21:59,audio,technology,negative,15,,,,,,
22058,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,10-01-2021 13:58,audio,technology,negative,10,,,,,,
22059,9c8f1389-d04e-4a55-a2f5-1612539b70a7,worried,07-08-2020 03:21,audio,technology,negative,12,,,,,,
22060,9c8f1389-d04e-4a55-a2f5-1612539b70a7,peeking,17-02-2021 10:31,audio,technology,neutral,35,,,,,,
22061,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,26-11-2020 06:24,audio,technology,positive,30,,,,,,
22062,9c8f1389-d04e-4a55-a2f5-1612539b70a7,adore,27-08-2020 03:12,audio,technology,positive,72,,,,,,
22063,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,14-01-2021 14:01,audio,technology,negative,10,,,,,,
22064,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,01-07-2020 14:48,audio,technology,positive,70,,,,,,
22065,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,15-09-2020 20:11,audio,technology,positive,70,,,,,,
22066,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,07-03-2021 13:51,audio,technology,positive,70,,,,,,
22067,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,23-08-2020 17:38,audio,technology,negative,10,,,,,,
22068,9c8f1389-d04e-4a55-a2f5-1612539b70a7,heart,13-04-2021 15:05,audio,technology,positive,60,,,,,,
22069,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,21-05-2021 01:49,audio,technology,positive,30,,,,,,
22070,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,29-09-2020 23:02,audio,technology,positive,70,,,,,,
22071,9c8f1389-d04e-4a55-a2f5-1612539b70a7,adore,16-02-2021 21:47,audio,technology,positive,72,,,,,,
22072,9c8f1389-d04e-4a55-a2f5-1612539b70a7,like,11-03-2021 16:12,audio,technology,positive,50,,,,,,
22073,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,21-11-2020 06:27,audio,technology,positive,70,,,,,,
22074,9c8f1389-d04e-4a55-a2f5-1612539b70a7,indifferent,10-12-2020 21:21,audio,technology,neutral,20,,,,,,
22075,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,25-06-2020 03:20,photo,technology,positive,70,,,,,,
22076,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,30-03-2021 05:54,photo,technology,negative,12,,,,,,
22077,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,27-06-2020 11:42,photo,technology,negative,12,,,,,,
22078,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,22-06-2020 01:18,photo,technology,positive,60,,,,,,
22079,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,12-07-2020 14:51,photo,technology,positive,65,,,,,,
22080,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,22-06-2020 23:58,photo,technology,positive,30,,,,,,
22081,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,10-07-2020 12:20,photo,technology,negative,10,,,,,,
22082,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,04-01-2021 14:18,photo,technology,negative,5,,,,,,
22083,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,22-04-2021 06:57,photo,technology,positive,65,,,,,,
22084,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,01-01-2021 13:31,photo,technology,neutral,20,,,,,,
22085,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,19-04-2021 15:37,photo,technology,negative,12,,,,,,
22086,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,18-04-2021 18:18,photo,technology,negative,10,,,,,,
22087,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,27-04-2021 16:32,photo,technology,positive,45,,,,,,
22088,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,16-02-2021 17:15,photo,technology,negative,5,,,,,,
22089,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,peeking,09-12-2020 01:00,photo,technology,neutral,35,,,,,,
22090,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,04-10-2020 19:59,photo,technology,negative,0,,,,,,
22091,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,29-01-2021 18:52,photo,technology,positive,70,,,,,,
22092,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,02-07-2020 01:14,photo,technology,positive,65,,,,,,
22093,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,19-05-2021 16:07,photo,technology,positive,65,,,,,,
22094,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,25-08-2020 04:01,photo,technology,negative,10,,,,,,
22095,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,09-07-2020 00:07,photo,technology,positive,72,,,,,,
22096,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,03-02-2021 17:30,photo,technology,negative,12,,,,,,
22097,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,24-01-2021 22:56,photo,technology,positive,30,,,,,,
22098,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,23-10-2020 00:24,photo,technology,neutral,20,,,,,,
22099,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,19-01-2021 21:03,photo,technology,positive,45,,,,,,
22100,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,20-09-2020 21:40,photo,technology,positive,60,,,,,,
22101,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,01-07-2020 08:52,photo,technology,negative,0,,,,,,
22102,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,26-12-2020 08:51,photo,technology,positive,72,,,,,,
22103,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,04-06-2021 22:56,photo,healthy eating,positive,60,,,,,,
22104,b23a874f-72fa-4abb-9ca5-941850c672bc,like,17-08-2020 10:07,photo,healthy eating,positive,50,,,,,,
22105,b23a874f-72fa-4abb-9ca5-941850c672bc,want,04-02-2021 04:17,photo,healthy eating,positive,70,,,,,,
22106,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,02-06-2021 20:49,photo,healthy eating,negative,5,,,,,,
22107,b23a874f-72fa-4abb-9ca5-941850c672bc,scared,19-06-2020 12:12,photo,healthy eating,negative,15,,,,,,
22108,b23a874f-72fa-4abb-9ca5-941850c672bc,want,25-11-2020 07:40,photo,healthy eating,positive,70,,,,,,
22109,b23a874f-72fa-4abb-9ca5-941850c672bc,cherish,25-07-2020 15:07,photo,healthy eating,positive,70,,,,,,
22110,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,01-05-2021 11:25,photo,healthy eating,positive,60,,,,,,
22111,b23a874f-72fa-4abb-9ca5-941850c672bc,want,19-01-2021 03:07,photo,healthy eating,positive,70,,,,,,
22112,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,13-08-2020 08:40,photo,healthy eating,negative,5,,,,,,
22113,b23a874f-72fa-4abb-9ca5-941850c672bc,love,16-06-2021 17:05,photo,healthy eating,positive,65,,,,,,
22114,b23a874f-72fa-4abb-9ca5-941850c672bc,want,26-03-2021 07:28,photo,healthy eating,positive,70,,,,,,
22115,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,25-10-2020 04:40,photo,healthy eating,positive,60,,,,,,
22116,b23a874f-72fa-4abb-9ca5-941850c672bc,disgust,25-07-2020 04:12,photo,healthy eating,negative,0,,,,,,
22117,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,31-12-2020 06:24,video,studying,positive,60,,,,,,
22118,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,12-02-2021 22:53,video,studying,positive,75,,,,,,
22119,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,20-12-2020 03:35,video,studying,negative,15,,,,,,
22120,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,13-06-2021 23:51,video,studying,positive,60,,,,,,
22121,26c02731-b5d8-4ad3-99a2-5e589e107937,disgust,20-04-2021 06:23,video,studying,negative,0,,,,,,
22122,26c02731-b5d8-4ad3-99a2-5e589e107937,dislike,04-05-2021 23:34,video,studying,negative,10,,,,,,
22123,26c02731-b5d8-4ad3-99a2-5e589e107937,interested,10-05-2021 23:18,video,studying,positive,30,,,,,,
22124,26c02731-b5d8-4ad3-99a2-5e589e107937,worried,25-07-2020 08:55,video,studying,negative,12,,,,,,
22125,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,25-07-2020 11:09,video,studying,negative,15,,,,,,
22126,26c02731-b5d8-4ad3-99a2-5e589e107937,peeking,30-03-2021 21:16,video,studying,neutral,35,,,,,,
22127,26c02731-b5d8-4ad3-99a2-5e589e107937,like,25-04-2021 00:04,video,studying,positive,50,,,,,,
22128,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,27-11-2020 10:51,video,studying,positive,75,,,,,,
22129,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,28-02-2021 16:00,video,studying,positive,60,,,,,,
22130,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,07-03-2021 02:26,video,studying,negative,15,,,,,,
22131,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,15-05-2021 17:03,video,studying,positive,60,,,,,,
22132,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,10-05-2021 21:55,video,studying,positive,75,,,,,,
22133,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,25-04-2021 18:57,video,studying,positive,70,,,,,,
22134,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,05-12-2020 17:38,video,studying,positive,70,,,,,,
22135,26c02731-b5d8-4ad3-99a2-5e589e107937,love,19-07-2020 11:39,video,studying,positive,65,,,,,,
22136,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,03-07-2020 04:51,audio,cooking,positive,70,,,,,,
22137,998194db-5706-4b01-9565-7c7e7d4ea5f5,love,18-09-2020 00:41,audio,cooking,positive,65,,,,,,
22138,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,11-03-2021 18:15,audio,cooking,negative,0,,,,,,
22139,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,15-07-2020 21:48,audio,cooking,negative,12,,,,,,
22140,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,11-02-2021 17:23,audio,cooking,negative,15,,,,,,
22141,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,01-03-2021 10:09,audio,cooking,negative,15,,,,,,
22142,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,30-10-2020 12:42,audio,cooking,positive,75,,,,,,
22143,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,10-07-2020 20:52,audio,cooking,neutral,35,,,,,,
22144,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,09-11-2020 16:48,audio,cooking,positive,75,,,,,,
22145,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,21-11-2020 14:12,audio,cooking,positive,30,,,,,,
22146,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,09-10-2020 12:26,audio,cooking,positive,45,,,,,,
22147,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,01-11-2020 01:57,audio,cooking,negative,10,,,,,,
22148,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,28-07-2020 19:12,audio,cooking,positive,30,,,,,,
22149,998194db-5706-4b01-9565-7c7e7d4ea5f5,hate,11-07-2020 16:47,audio,cooking,negative,5,,,,,,
22150,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,05-01-2021 07:46,audio,cooking,neutral,20,,,,,,
22151,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,06-02-2021 09:07,audio,cooking,neutral,20,,,,,,
22152,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,28-01-2021 15:37,audio,cooking,negative,15,,,,,,
22153,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,01-05-2021 09:24,audio,cooking,negative,12,,,,,,
22154,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,19-06-2020 18:58,audio,cooking,negative,12,,,,,,
22155,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,11-10-2020 15:00,audio,cooking,positive,70,,,,,,
22156,998194db-5706-4b01-9565-7c7e7d4ea5f5,heart,22-04-2021 04:51,audio,cooking,positive,60,,,,,,
22157,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,11-08-2020 08:03,audio,cooking,positive,75,,,,,,
22158,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,06-03-2021 15:58,audio,cooking,negative,0,,,,,,
22159,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,26-09-2020 19:10,audio,cooking,positive,30,,,,,,
22160,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,31-12-2020 19:10,audio,cooking,negative,10,,,,,,
22161,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,12-03-2021 18:37,audio,cooking,neutral,35,,,,,,
22162,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,11-08-2020 06:00,audio,cooking,neutral,20,,,,,,
22163,998194db-5706-4b01-9565-7c7e7d4ea5f5,adore,06-12-2020 00:28,audio,cooking,positive,72,,,,,,
22164,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,11-06-2021 20:08,audio,cooking,neutral,35,,,,,,
22165,54e29395-9eba-4945-abee-cad58cbab090,adore,01-04-2021 05:50,video,Science,positive,72,,,,,,
22166,54e29395-9eba-4945-abee-cad58cbab090,intrigued,21-02-2021 19:23,video,Science,positive,45,,,,,,
22167,54e29395-9eba-4945-abee-cad58cbab090,disgust,28-10-2020 23:57,video,Science,negative,0,,,,,,
22168,54e29395-9eba-4945-abee-cad58cbab090,super love,05-01-2021 22:29,video,Science,positive,75,,,,,,
22169,54e29395-9eba-4945-abee-cad58cbab090,love,09-12-2020 09:02,video,Science,positive,65,,,,,,
22170,54e29395-9eba-4945-abee-cad58cbab090,like,05-01-2021 15:11,video,Science,positive,50,,,,,,
22171,54e29395-9eba-4945-abee-cad58cbab090,want,20-04-2021 11:30,video,Science,positive,70,,,,,,
22172,54e29395-9eba-4945-abee-cad58cbab090,adore,25-06-2020 00:01,video,Science,positive,72,,,,,,
22173,54e29395-9eba-4945-abee-cad58cbab090,super love,02-08-2020 11:42,video,Science,positive,75,,,,,,
22174,54e29395-9eba-4945-abee-cad58cbab090,peeking,01-10-2020 16:06,video,Science,neutral,35,,,,,,
22175,54e29395-9eba-4945-abee-cad58cbab090,hate,12-07-2020 09:19,video,Science,negative,5,,,,,,
22176,54e29395-9eba-4945-abee-cad58cbab090,want,10-12-2020 19:44,video,Science,positive,70,,,,,,
22177,54e29395-9eba-4945-abee-cad58cbab090,like,26-10-2020 13:02,video,Science,positive,50,,,,,,
22178,54e29395-9eba-4945-abee-cad58cbab090,indifferent,08-03-2021 11:03,video,Science,neutral,20,,,,,,
22179,54e29395-9eba-4945-abee-cad58cbab090,peeking,16-03-2021 15:47,video,Science,neutral,35,,,,,,
22180,54e29395-9eba-4945-abee-cad58cbab090,indifferent,01-08-2020 03:09,video,Science,neutral,20,,,,,,
22181,54e29395-9eba-4945-abee-cad58cbab090,heart,15-08-2020 06:22,video,Science,positive,60,,,,,,
22182,54e29395-9eba-4945-abee-cad58cbab090,scared,21-09-2020 17:56,video,Science,negative,15,,,,,,
22183,54e29395-9eba-4945-abee-cad58cbab090,cherish,10-08-2020 03:51,video,Science,positive,70,,,,,,
22184,54e29395-9eba-4945-abee-cad58cbab090,cherish,07-08-2020 18:18,video,Science,positive,70,,,,,,
22185,54e29395-9eba-4945-abee-cad58cbab090,dislike,09-08-2020 21:32,video,Science,negative,10,,,,,,
22186,54e29395-9eba-4945-abee-cad58cbab090,peeking,02-01-2021 20:42,video,Science,neutral,35,,,,,,
22187,54e29395-9eba-4945-abee-cad58cbab090,cherish,07-01-2021 14:29,video,Science,positive,70,,,,,,
22188,54e29395-9eba-4945-abee-cad58cbab090,like,15-06-2021 17:49,video,Science,positive,50,,,,,,
22189,54e29395-9eba-4945-abee-cad58cbab090,interested,22-03-2021 08:19,video,Science,positive,30,,,,,,
22190,54e29395-9eba-4945-abee-cad58cbab090,love,18-05-2021 23:31,video,Science,positive,65,,,,,,
22191,54e29395-9eba-4945-abee-cad58cbab090,love,30-12-2020 00:26,video,Science,positive,65,,,,,,
22192,54e29395-9eba-4945-abee-cad58cbab090,hate,29-10-2020 09:17,video,Science,negative,5,,,,,,
22193,54e29395-9eba-4945-abee-cad58cbab090,super love,13-02-2021 01:27,video,Science,positive,75,,,,,,
22194,54e29395-9eba-4945-abee-cad58cbab090,peeking,31-05-2021 07:53,video,Science,neutral,35,,,,,,
22195,54e29395-9eba-4945-abee-cad58cbab090,peeking,27-07-2020 21:57,video,Science,neutral,35,,,,,,
22196,54e29395-9eba-4945-abee-cad58cbab090,hate,02-12-2020 13:20,video,Science,negative,5,,,,,,
22197,54e29395-9eba-4945-abee-cad58cbab090,peeking,16-07-2020 18:37,video,Science,neutral,35,,,,,,
22198,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,05-02-2021 18:53,photo,animals,positive,30,,,,,,
22199,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,22-11-2020 21:34,photo,animals,negative,5,,,,,,
22200,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,31-12-2020 14:19,photo,animals,positive,30,,,,,,
22201,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,06-06-2021 04:06,photo,animals,positive,70,,,,,,
22202,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,07-04-2021 10:31,photo,animals,positive,70,,,,,,
22203,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,09-03-2021 15:29,photo,animals,positive,45,,,,,,
22204,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,15-03-2021 03:45,photo,animals,negative,5,,,,,,
22205,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,17-11-2020 00:34,photo,animals,positive,45,,,,,,
22206,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,25-03-2021 08:21,photo,animals,positive,72,,,,,,
22207,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,love,19-01-2021 13:35,photo,animals,positive,65,,,,,,
22208,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,30-06-2020 10:56,photo,animals,negative,12,,,,,,
22209,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,heart,22-01-2021 23:29,photo,animals,positive,60,,,,,,
22210,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,26-11-2020 06:17,photo,animals,positive,72,,,,,,
22211,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,indifferent,20-10-2020 17:34,photo,animals,neutral,20,,,,,,
22212,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,09-06-2021 21:50,photo,animals,positive,45,,,,,,
22213,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,scared,06-11-2020 02:44,photo,animals,negative,15,,,,,,
22214,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,disgust,22-02-2021 23:50,photo,animals,negative,0,,,,,,
22215,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,26-03-2021 18:55,photo,animals,negative,12,,,,,,
22216,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,peeking,22-05-2021 21:04,photo,animals,neutral,35,,,,,,
22217,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,20-02-2021 10:37,photo,animals,negative,12,,,,,,
22218,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,peeking,08-11-2020 12:08,photo,animals,neutral,35,,,,,,
22219,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,18-08-2020 08:10,photo,animals,positive,70,,,,,,
22220,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,19-01-2021 11:25,photo,animals,negative,12,,,,,,
22221,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,16-10-2020 06:13,photo,animals,positive,72,,,,,,
22222,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,11-02-2021 03:29,photo,animals,positive,70,,,,,,
22223,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,super love,07-03-2021 13:22,photo,animals,positive,75,,,,,,
22224,88e43f42-027e-4256-bab4-2d1c2b6f8f67,hate,20-12-2020 07:01,photo,education,negative,5,,,,,,
22225,a7849ef3-5930-4ba9-9cbe-e215811e713e,heart,26-09-2020 22:01,photo,studying,positive,60,,,,,,
22226,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,11-06-2021 03:59,GIF,cooking,negative,15,,,,,,
22227,c13e7406-c610-4721-b80d-2b5ad533e90a,disgust,15-04-2021 13:22,GIF,cooking,negative,0,,,,,,
22228,c13e7406-c610-4721-b80d-2b5ad533e90a,peeking,18-09-2020 08:52,GIF,cooking,neutral,35,,,,,,
22229,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,13-05-2021 07:38,GIF,cooking,positive,30,,,,,,
22230,c13e7406-c610-4721-b80d-2b5ad533e90a,like,21-03-2021 10:39,GIF,cooking,positive,50,,,,,,
22231,c13e7406-c610-4721-b80d-2b5ad533e90a,hate,11-01-2021 19:13,GIF,cooking,negative,5,,,,,,
22232,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,24-06-2020 11:52,GIF,cooking,negative,15,,,,,,
22233,c13e7406-c610-4721-b80d-2b5ad533e90a,dislike,25-06-2020 12:39,GIF,cooking,negative,10,,,,,,
22234,c13e7406-c610-4721-b80d-2b5ad533e90a,peeking,14-09-2020 07:08,GIF,cooking,neutral,35,,,,,,
22235,c13e7406-c610-4721-b80d-2b5ad533e90a,like,11-02-2021 09:16,GIF,cooking,positive,50,,,,,,
22236,c13e7406-c610-4721-b80d-2b5ad533e90a,love,19-08-2020 16:21,GIF,cooking,positive,65,,,,,,
22237,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,09-10-2020 06:05,GIF,cooking,positive,30,,,,,,
22238,c13e7406-c610-4721-b80d-2b5ad533e90a,worried,31-01-2021 13:13,GIF,cooking,negative,12,,,,,,
22239,c13e7406-c610-4721-b80d-2b5ad533e90a,like,17-11-2020 12:59,GIF,cooking,positive,50,,,,,,
22240,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,29-10-2020 20:51,GIF,cooking,negative,15,,,,,,
22241,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,22-01-2021 22:46,GIF,cooking,positive,30,,,,,,
22242,c13e7406-c610-4721-b80d-2b5ad533e90a,scared,19-06-2020 12:40,GIF,cooking,negative,15,,,,,,
22243,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,20-06-2020 13:51,GIF,cooking,positive,30,,,,,,
22244,c13e7406-c610-4721-b80d-2b5ad533e90a,worried,17-06-2021 15:57,GIF,cooking,negative,12,,,,,,
22245,c13e7406-c610-4721-b80d-2b5ad533e90a,hate,25-12-2020 06:16,GIF,cooking,negative,5,,,,,,
22246,c13e7406-c610-4721-b80d-2b5ad533e90a,interested,04-03-2021 23:39,GIF,cooking,positive,30,,,,,,
22247,c13e7406-c610-4721-b80d-2b5ad533e90a,love,12-12-2020 22:32,GIF,cooking,positive,65,,,,,,
22248,a973290c-989a-44d2-afb9-9b4bf16cc17f,like,03-11-2020 16:32,video,tennis,positive,50,,,,,,
22249,a973290c-989a-44d2-afb9-9b4bf16cc17f,worried,15-02-2021 14:58,video,tennis,negative,12,,,,,,
22250,a973290c-989a-44d2-afb9-9b4bf16cc17f,intrigued,02-01-2021 01:11,video,tennis,positive,45,,,,,,
22251,a973290c-989a-44d2-afb9-9b4bf16cc17f,dislike,09-05-2021 19:27,video,tennis,negative,10,,,,,,
22252,a973290c-989a-44d2-afb9-9b4bf16cc17f,indifferent,23-07-2020 20:43,video,tennis,neutral,20,,,,,,
22253,a973290c-989a-44d2-afb9-9b4bf16cc17f,heart,20-08-2020 01:10,video,tennis,positive,60,,,,,,
22254,a973290c-989a-44d2-afb9-9b4bf16cc17f,disgust,16-04-2021 14:50,video,tennis,negative,0,,,,,,
22255,a973290c-989a-44d2-afb9-9b4bf16cc17f,peeking,02-07-2020 00:10,video,tennis,neutral,35,,,,,,
